baseline,path,category,bytes,mechanical_check,manual_review,risk_pattern_hits,boundary
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_purple2.jpg","binary-asset","30566","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_purple_clear.jpg","binary-asset","32401","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_retry_purple.jpg","binary-asset","30563","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_s1.jpg","binary-asset","33320","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_s2.jpg","binary-asset","32951","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_stumps.jpg","binary-asset","28015","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_yarn.jpg","binary-asset","33122","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_yarn2.jpg","binary-asset","32214","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_yarn3.jpg","binary-asset","31311","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_yarn_clear.jpg","binary-asset","31557","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_yarn_free.jpg","binary-asset","30464","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_yarn_one.jpg","binary-asset","32497","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/after_yarn_pair2.jpg","binary-asset","32377","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/bell3_precise.jpg","binary-asset","28250","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/bell3_precise_mark.png","binary-asset","316065","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/bell_retry_mark.png","binary-asset","330763","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/bells_mark.png","binary-asset","292035","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/bells_plan.jpg","binary-asset","34589","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/bells_plan.png","binary-asset","387533","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/brush_plan.jpg","binary-asset","34912","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/brush_plan.png","binary-asset","382932","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/brushclear_mark.png","binary-asset","304499","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/buckets.jpg","binary-asset","35468","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/buckets.png","binary-asset","391533","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cab_finish.jpg","binary-asset","32490","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cab_finish.png","binary-asset","351007","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cab_now.jpg","binary-asset","32997","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cab_now.png","binary-asset","356074","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cabbage2.jpg","binary-asset","34810","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cabbage2.png","binary-asset","382342","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cabclear.jpg","binary-asset","33088","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cabclear.png","binary-asset","362520","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/carrots_mark.png","binary-asset","302080","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/clear_tray.jpg","binary-asset","34979","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/clear_tray.png","binary-asset","386255","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/clear_yarn_tray_mark.png","binary-asset","364834","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cleartray2.jpg","binary-asset","34955","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cleartray2.png","binary-asset","387921","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cont1.jpg","binary-asset","29654","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cont10.jpg","binary-asset","28201","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cont10_mark.png","binary-asset","311528","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cont11.jpg","binary-asset","28204","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cont11_mark.png","binary-asset","318426","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cont12.jpg","binary-asset","28373","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","computer-use/shots/cont12_mark.png","binary-asset","317019","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
