baseline,path,category,bytes,mechanical_check,manual_review,evidence_or_boundary
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/chatMode.test.js,source-config,554,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/chatVision.test.js,source-config,10246,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/codeServerAuth.test.js,source-config,1532,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/codeServerLifecycle.test.js,source-config,24783,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/codeServerNotRunnable.test.js,source-config,4186,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/connectionCheck.test.js,source-config,4151,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/corsAllow.test.js,source-config,7885,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/dangerousCommands.test.js,source-config,5259,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/desktopExtension.test.js,source-config,3553,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/docsHttp.test.js,source-config,2367,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/docsSite.test.js,source-config,3964,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/documentationLearning.test.js,source-config,36483,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/documentationLinks.test.js,source-config,8716,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/documentationPolicy.test.js,source-config,3356,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/documentationQuality.test.js,source-config,9208,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/editorReview.test.js,source-config,3839,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/editorRuntime.test.js,source-config,9326,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/eventBus.test.js,source-config,5381,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/executionControl.test.js,source-config,15560,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/extensionCopy.test.js,source-config,2119,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/externalDiscovery.test.js,source-config,11103,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/fileCheckpoints.test.js,source-config,7569,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/fixtures/README.md,documentation,405,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/fixtures/public-mcp-test-cert.pem,source-config,1172,fixture-key-metadata-only,not-line-by-line-reviewed,test fixture filenames only; key bytes not read
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/fixtures/public-mcp-test-key.pem,source-config,1704,fixture-key-metadata-only,not-line-by-line-reviewed,test fixture filenames only; key bytes not read
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/githubAuth.test.js,source-config,7287,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/hostDiagnostics.test.js,source-config,3206,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/hostPersist.test.js,source-config,6013,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/httpSmoke.test.js,source-config,28876,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/installerPackaging.test.js,source-config,8530,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/installerPreparation.test.js,source-config,11938,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/localControl.test.js,source-config,2807,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/mcpBoard.test.js,source-config,9803,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/mcpCancellation.test.js,source-config,9414,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/mcpProtocol.test.js,source-config,24496,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/memoryRecall.test.js,source-config,4974,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/modelLifecycle.test.js,source-config,11954,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/monacoLoading.test.js,source-config,1790,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/nativeChatStream.test.js,source-config,5324,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/nativeRequestJson.test.js,source-config,7454,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/nativeRotationCommands.test.js,source-config,10641,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/oauth.test.js,source-config,10510,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/oauthClientAuth.test.js,source-config,18126,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/oauthRateLimit.test.js,source-config,3781,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/operatorQueueCapacity.test.js,source-config,1842,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/patchEngine.test.js,source-config,13966,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/planRound.test.js,source-config,2188,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeAnalysis.test.js,paused,3660,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeBridge.test.js,paused,3369,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeCaptureLifecycle.test.js,paused,6943,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeCompanion.test.js,paused,9813,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeHistory.test.js,paused,1897,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeIntegration.test.js,paused,7937,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeLegacyImport.test.js,paused,2381,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probePairLifecycle.test.js,paused,2301,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeQuestionGuard.test.js,paused,2413,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/probeTransport.test.js,paused,11073,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/processDiagnostics.test.js,source-config,6445,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/profile.test.js,source-config,6008,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/providers.test.js,source-config,4450,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/ptyJobs.test.js,source-config,5187,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/ptyLifecycle.test.js,source-config,14579,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/publicHttps.test.js,source-config,7308,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/requestLifecycle.test.js,source-config,3119,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/resourceBudget.test.js,source-config,3265,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/runChat.test.js,source-config,7395,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/sandbox.test.js,source-config,3082,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/searchWorkerLifecycle.test.js,source-config,2869,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/skillsLifecycle.test.js,source-config,6195,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/skipWorkbench.test.js,source-config,2466,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/stateIntegrity.test.js,source-config,11712,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/stdioMcp.test.js,source-config,11669,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/stdioOwnerFixture.js,source-config,432,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/stdioServerFixture.js,source-config,3083,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/taskProgress.test.js,source-config,6065,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/testRunner.test.js,source-config,6819,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/toolLabel.test.js,source-config,954,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/traceIntegration.test.js,source-config,3102,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnel.test.js,source-config,5001,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelCleanup.test.js,source-config,5876,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelCleanupAcl.test.js,source-config,1792,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelCleanupAclFixture.cs,source-config,9338,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelCleanupAclFixture.ps1,source-config,594,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelCleanupWindows.test.js,source-config,8596,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelHelperDiagnostics.test.js,source-config,5581,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelLifecycle.test.js,source-config,5947,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelOwnerFixture.js,source-config,1084,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelReceiptProtection.test.js,source-config,7060,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelRecoveryLauncher.test.js,source-config,5847,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/tunnelRegistry.test.js,source-config,10522,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/usageTracker.test.js,source-config,2131,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/webviewRuntime.test.js,source-config,7527,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/workbench.browser.js,source-config,83054,JS AST parsed,partial,test entry; run blocked by browser install
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/workbenchHtml.test.js,source-config,7077,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/workbenchRuntime.test.js,source-config,103012,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/workflowPreconditions.test.js,source-config,10060,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/workspaceEntry.test.js,source-config,4533,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/workspaceTools.test.js,source-config,15596,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/任务板与事件流测试详解.md,documentation,5705,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/存储完整性与预算测试详解.md,documentation,9039,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/安装与运行器测试详解.md,documentation,13273,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/工作区与命令安全测试详解.md,documentation,10786,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/文档守卫测试详解.md,documentation,7903,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/本机边界与跨站测试详解.md,documentation,4480,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/模式画像与Plan测试详解.md,documentation,4747,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/浏览器与Webview测试详解.md,documentation,28114,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/统计与文档测试详解.md,documentation,6120,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/agent-host/tests/补丁与编辑API测试详解.md,documentation,12897,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/PTY扩展详解.md,documentation,11082,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/README.md,documentation,5612,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/dangerousPolicy.js,source-config,5337,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/editorReview.js,source-config,4801,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/extension.js,source-config,42677,JS AST parsed,partial,native request/rotation binding; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/modeFromChatRequest.js,source-config,454,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/package.json,source-config,2563,JSON parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/ptyHost.js,source-config,16926,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/ptyPolicy.js,source-config,2132,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/resources/README.md,documentation,604,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/resources/icon.svg,source-config,285,XML parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/workspaceMatch.js,source-config,587,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extension/入口与Webview详解.md,documentation,21922,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/README.md,generated-copy,2928,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/PTY扩展详解.md,generated-copy,11082,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/dangerousPolicy.js,generated-copy,5337,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/editorReview.js,generated-copy,4801,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/extension.js,generated-copy,42677,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/modeFromChatRequest.js,generated-copy,454,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/package.json,generated-copy,2563,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/ptyHost.js,generated-copy,16926,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/ptyPolicy.js,generated-copy,2132,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/resources/README.md,generated-copy,604,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/resources/icon.svg,generated-copy,285,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/workspaceMatch.js,generated-copy,587,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/extensions-installed/webagent.webagent-core-0.7.2/入口与Webview详解.md,generated-copy,21922,not-run,not-line-by-line-reviewed,metadata/provenance only; generated docs separately checked by existing suite
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/LICENSE,paused,753,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/README.md,paused,12099,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/analysis.js,paused,7212,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/analysisWorker.mjs,paused,6273,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/browserActions.js,paused,4293,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/browserBridge.mjs,paused,4660,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/browserIntegration.mjs,paused,6359,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/browserPopup.mjs,paused,3596,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/browserReference.mjs,paused,4545,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/catalog.mjs,paused,2027,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/client.js,paused,2829,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/extension.js,paused,15181,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/genericCapture.mjs,paused,7713,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/history.js,paused,5814,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/historyClustering.js,paused,3845,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/historyTransfer.js,paused,3185,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/liveClient.js,paused,1722,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/liveCommands.js,paused,7834,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/package.json,paused,3743,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/package_browser.py,paused,11818,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/package_vsix.py,paused,8558,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/referenceInput.js,paused,2093,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/sample-observation.json,paused,268,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/traceInput.js,paused,3296,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/实现详解.md,paused,34115,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/probe-extension/浏览器整合说明.md,paused,3782,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/scripts/README.md,documentation,3806,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/scripts/codeServerAuth.js,source-config,1251,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/scripts/ensure-code-server.js,source-config,4551,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/scripts/install-desktop-extension.js,source-config,3396,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/scripts/run-code-oss.js,source-config,11163,JS AST parsed,partial,F61-06; F60 adjacency
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/scripts/编辑器编排详解.md,documentation,12425,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/start-webagent.sh,source-config,94,bash syntax OK,not-line-by-line-reviewed,
